delivery_id,region,stove_model,quantity,distance_km,delivery_time_days,promised_time_days,on_time,vehicle_type,month,quarter,year,delay_days,is_delayed,revenue
DEL09215,Uasin Gishu,MOTO,1,288.3,6.1,5.8,True,Van,6,2,2025,0.2999999999999998,True,2800
DEL09216,Homa Bay,KuniOx,1,303.3,8.2,8.0,True,Van,11,4,2024,0.1999999999999993,True,4200
DEL09217,Busia,SmartStove,1,211.2,3.5,3.4,True,Van,9,3,2026,0.10000000000000009,True,4500
DEL09218,Homa Bay,MOTO,20,161.2,3.5,3.3,True,Lorry,5,2,2026,0.20000000000000018,True,56000
DEL09219,Mombasa,MOTO,2,457.3,8.3,8.1,True,Van,6,2,2024,0.20000000000000107,True,5600
DEL09220,Kakamega,SmartStove,10,415.3,13.1,11.9,True,Lorry,5,2,2025,1.1999999999999993,True,45000
DEL09221,Homa Bay,Jikokoa,20,256.3,6.0,5.4,False,Lorry,2,1,2024,0.5999999999999996,True,70000
DEL09222,Busia,SmartStove,20,205.3,4.5,4.7,True,Lorry,8,3,2026,0.0,False,90000
DEL09223,Kilifi,KuniOx,1,521.7,9.8,9.6,True,Van,9,3,2026,0.20000000000000107,True,4200
DEL09224,Mombasa,KuniOx,1,515.3,13.3,11.6,True,Van,11,4,2026,1.700000000000001,True,4200
DEL09225,Homa Bay,KuniOx,5,363.9,8.9,8.3,True,Van,6,2,2025,0.5999999999999996,True,21000
DEL09226,Machakos,EcoZoom,5,76.7,1.3,1.5,True,Van,9,3,2024,0.0,False,19500
DEL09227,Kakamega,MOTO,1,399.3,13.3,9.8,True,Van,11,4,2026,3.5,True,2800
DEL09228,Meru,EcoZoom,1,205.4,5.2,5.2,True,Van,1,1,2025,0.0,False,3900
DEL09229,Bungoma,SmartStove,5,376.0,10.7,9.4,True,Van,3,1,2024,1.299999999999999,True,22500
DEL09230,Machakos,EcoZoom,5,61.4,1.2,1.1,True,Van,9,3,2025,0.09999999999999987,True,19500
DEL09231,Machakos,KuniOx,10,67.5,1.7,1.8,True,Lorry,7,3,2026,0.0,False,42000
DEL09232,Makueni,KuniOx,20,305.4,8.0,5.3,False,Lorry,12,4,2025,2.7,True,84000
DEL09233,Migori,MOTO,2,380.6,7.9,7.5,True,Van,10,4,2026,0.40000000000000036,True,5600
DEL09234,Homa Bay,SmartStove,10,148.3,4.9,3.7,True,Lorry,11,4,2024,1.2000000000000002,True,45000
DEL09235,Uasin Gishu,EcoZoom,10,320.7,8.1,6.3,True,Lorry,12,4,2026,1.7999999999999998,True,39000
DEL09236,Machakos,MOTO,5,40.5,0.9,0.8,True,Van,1,1,2026,0.09999999999999998,True,14000
DEL09237,Busia,Jikokoa,1,381.0,7.3,7.0,True,Van,8,3,2025,0.2999999999999998,True,3500
DEL09238,Nairobi,EcoZoom,20,26.8,0.5,0.5,True,Lorry,9,3,2025,0.0,False,78000
DEL09239,Nairobi,Jikokoa,2,8.8,0.3,0.2,True,Van,11,4,2025,0.09999999999999998,True,7000
DEL09240,Mombasa,KuniOx,2,488.8,13.8,13.1,True,Van,5,2,2025,0.7000000000000011,True,8400
DEL09241,Kisumu,SmartStove,1,302.9,7.9,6.3,True,Van,11,4,2024,1.6000000000000005,True,4500
DEL09242,Busia,EcoZoom,1,283.2,4.9,4.7,True,Van,1,1,2024,0.20000000000000018,True,3900
DEL09243,Bungoma,KuniOx,1,321.0,6.3,5.9,True,Van,6,2,2024,0.39999999999999947,True,4200
DEL09244,Kilifi,Jikokoa,5,488.0,11.9,11.8,True,Van,1,1,2025,0.09999999999999964,True,17500
DEL09245,Busia,Jikokoa,5,343.8,8.7,8.7,True,Van,7,3,2026,0.0,False,17500
DEL09246,Busia,EcoZoom,2,278.2,6.6,6.0,True,Van,2,1,2025,0.5999999999999996,True,7800
DEL09247,Nakuru,EcoZoom,2,148.6,3.4,3.4,True,Van,2,1,2024,0.0,False,7800
DEL09248,Mombasa,KuniOx,1,501.6,9.2,9.0,True,Van,7,3,2024,0.1999999999999993,True,4200
DEL09249,Machakos,EcoZoom,20,62.6,1.8,2.0,True,Lorry,7,3,2024,0.0,False,78000
DEL09250,Machakos,EcoZoom,2,76.8,1.9,1.6,True,Van,3,1,2024,0.2999999999999998,True,7800
DEL09251,Uasin Gishu,SmartStove,5,312.7,6.4,6.7,True,Van,8,3,2025,0.0,False,22500
DEL09252,Busia,Jikokoa,10,350.5,7.0,6.8,True,Lorry,8,3,2025,0.20000000000000018,True,35000
DEL09253,Nairobi,SmartStove,1,20.5,0.5,0.5,True,Van,2,1,2025,0.0,False,4500
DEL09254,Uasin Gishu,KuniOx,2,318.8,8.8,7.2,True,Van,4,2,2025,1.6000000000000005,True,8400
DEL09255,Meru,SmartStove,1,249.6,4.7,4.6,True,Van,1,1,2024,0.10000000000000053,True,4500
DEL09256,Homa Bay,EcoZoom,1,181.5,3.3,3.1,True,Van,2,1,2026,0.19999999999999973,True,3900
DEL09257,Kakamega,MOTO,2,371.8,7.1,6.9,True,Van,10,4,2024,0.1999999999999993,True,5600
DEL09258,Machakos,Jikokoa,1,50.6,0.9,0.9,True,Van,7,3,2025,0.0,False,3500
DEL09259,Mombasa,EcoZoom,2,494.5,12.9,13.7,True,Van,1,1,2024,0.0,False,7800
DEL09260,Kakamega,SmartStove,1,353.5,8.7,7.6,True,Van,3,1,2024,1.0999999999999996,True,4500
DEL09261,Homa Bay,KuniOx,10,238.8,8.2,6.5,True,Lorry,12,4,2024,1.6999999999999993,True,42000
DEL09262,Meru,EcoZoom,5,242.7,4.1,4.5,True,Van,6,2,2026,0.0,False,19500
DEL09263,Nairobi,KuniOx,1,10.4,0.3,0.2,True,Van,11,4,2024,0.09999999999999998,True,4200
DEL09264,Kisumu,KuniOx,1,302.2,6.7,7.1,True,Van,8,3,2024,0.0,False,4200
DEL09265,Kilifi,Jikokoa,10,528.8,14.6,13.4,True,Lorry,6,2,2026,1.1999999999999993,True,35000
DEL09266,Uasin Gishu,SmartStove,1,302.7,6.6,6.1,True,Van,6,2,2024,0.5,True,4500
DEL09267,Meru,KuniOx,5,249.5,7.3,5.6,True,Van,5,2,2026,1.7000000000000002,True,21000
DEL09268,Makueni,MOTO,10,387.0,9.7,10.1,True,Lorry,2,1,2026,0.0,False,28000
DEL09269,Busia,KuniOx,1,127.4,2.7,2.3,False,Van,5,2,2025,0.40000000000000036,True,4200
DEL09270,Homa Bay,EcoZoom,1,364.4,6.1,6.2,True,Van,7,3,2024,0.0,False,3900
DEL09271,Machakos,MOTO,20,44.6,1.3,1.4,True,Lorry,1,1,2025,0.0,False,56000
DEL09272,Kiambu,MOTO,5,45.0,1.1,1.1,True,Van,9,3,2025,0.0,False,14000
DEL09273,Nakuru,Jikokoa,10,135.7,3.0,2.9,True,Lorry,6,2,2024,0.10000000000000009,True,35000
DEL09274,Busia,KuniOx,2,150.4,3.2,3.5,True,Van,2,1,2025,0.0,False,8400
DEL09275,Kitui,EcoZoom,2,323.4,6.6,6.0,True,Van,6,2,2024,0.5999999999999996,True,7800
DEL09276,Busia,MOTO,10,221.4,5.4,4.9,True,Lorry,4,2,2026,0.5,True,28000
DEL09277,Kisumu,MOTO,1,342.2,6.6,6.9,True,Van,6,2,2026,0.0,False,2800
DEL09278,Nairobi,KuniOx,1,16.0,0.5,0.4,True,Van,4,2,2025,0.09999999999999998,True,4200
DEL09279,Kitui,Jikokoa,5,380.1,7.9,7.6,True,Van,2,1,2025,0.3000000000000007,True,17500
DEL09280,Mombasa,SmartStove,2,453.8,11.5,11.9,True,Van,6,2,2026,0.0,False,9000
DEL09281,Migori,EcoZoom,1,165.3,3.9,3.5,True,Van,3,1,2026,0.3999999999999999,True,3900
DEL09282,Migori,Jikokoa,5,277.0,5.7,4.9,True,Van,11,4,2025,0.7999999999999998,True,17500
DEL09283,Nakuru,KuniOx,1,174.3,2.8,3.0,True,Van,10,4,2025,0.0,False,4200
DEL09284,Busia,Jikokoa,2,375.7,6.8,6.4,True,Van,10,4,2024,0.39999999999999947,True,7000
DEL09285,Machakos,KuniOx,1,46.5,1.1,1.2,True,Van,9,3,2025,0.0,False,4200
DEL09286,Homa Bay,MOTO,1,285.8,4.8,4.5,True,Van,6,2,2025,0.2999999999999998,True,2800
DEL09287,Makueni,KuniOx,1,231.1,6.2,5.2,True,Van,12,4,2025,1.0,True,4200
DEL09288,Nairobi,SmartStove,5,28.1,0.8,0.6,True,Van,11,4,2024,0.20000000000000007,True,22500
DEL09289,Kisumu,Jikokoa,5,319.2,6.6,7.0,True,Van,7,3,2024,0.0,False,17500
DEL09290,Kitui,Jikokoa,5,272.9,5.7,5.7,True,Van,9,3,2024,0.0,False,17500
DEL09291,Meru,EcoZoom,1,217.8,5.1,5.5,True,Van,8,3,2025,0.0,False,3900
DEL09292,Makueni,Jikokoa,2,132.0,2.8,3.0,True,Van,2,1,2025,0.0,False,7000
DEL09293,Kilifi,SmartStove,2,509.6,8.7,7.9,False,Van,8,3,2026,0.7999999999999989,True,9000
DEL09294,Meru,SmartStove,1,238.9,6.0,5.7,True,Van,8,3,2025,0.2999999999999998,True,4500
DEL09295,Makueni,SmartStove,2,185.8,3.4,3.0,False,Van,2,1,2024,0.3999999999999999,True,9000
DEL09296,Makueni,SmartStove,1,138.2,2.7,2.5,True,Van,5,2,2026,0.20000000000000018,True,4500
DEL09297,Kisumu,MOTO,10,314.8,7.8,7.1,False,Lorry,1,1,2025,0.7000000000000002,True,28000
DEL09298,Meru,KuniOx,50,207.4,6.7,6.6,True,Truck,6,2,2025,0.10000000000000053,True,210000
DEL09299,Kisumu,KuniOx,5,343.8,10.2,8.1,True,Van,4,2,2026,2.0999999999999996,True,21000
DEL09300,Nairobi,Jikokoa,1,27.0,0.4,0.5,True,Van,7,3,2024,0.0,False,3500
DEL09301,Mombasa,KuniOx,1,481.4,9.1,8.7,True,Van,7,3,2024,0.40000000000000036,True,4200
DEL09302,Busia,MOTO,1,312.5,7.7,5.4,True,Van,11,4,2024,2.3,True,2800
DEL09303,Mombasa,EcoZoom,10,501.9,13.7,12.6,True,Lorry,2,1,2025,1.0999999999999996,True,39000
DEL09304,Kakamega,MOTO,1,377.7,7.5,7.4,True,Van,4,2,2024,0.09999999999999964,True,2800
DEL09305,Machakos,Jikokoa,1,48.4,1.2,1.0,True,Van,12,4,2025,0.19999999999999996,True,3500
DEL09306,Busia,SmartStove,1,348.7,7.4,6.5,True,Van,3,1,2026,0.9000000000000004,True,4500
DEL09307,Homa Bay,MOTO,20,367.1,8.4,7.1,True,Lorry,5,2,2025,1.3000000000000007,True,56000
DEL09308,Bungoma,SmartStove,1,108.7,2.0,2.1,True,Van,1,1,2024,0.0,False,4500
DEL09309,Kiambu,EcoZoom,2,21.3,0.7,0.5,True,Van,11,4,2025,0.19999999999999996,True,7800
DEL09310,Kiambu,KuniOx,20,19.3,0.5,0.6,True,Lorry,8,3,2026,0.0,False,84000
DEL09311,Kitui,EcoZoom,2,378.0,7.8,8.0,True,Van,6,2,2025,0.0,False,7800
DEL09312,Bungoma,SmartStove,2,255.1,5.4,5.3,True,Van,5,2,2025,0.10000000000000053,True,9000
DEL09313,Kisumu,Jikokoa,1,325.5,9.3,7.8,True,Van,5,2,2025,1.5000000000000009,True,3500
DEL09314,Uasin Gishu,KuniOx,20,292.1,10.8,8.0,True,Lorry,11,4,2024,2.8000000000000007,True,84000
DEL09315,Uasin Gishu,SmartStove,10,312.9,9.6,8.2,True,Lorry,12,4,2024,1.4000000000000004,True,45000
DEL09316,Homa Bay,MOTO,1,112.3,2.0,1.9,True,Van,10,4,2025,0.10000000000000009,True,2800
DEL09317,Busia,MOTO,5,197.8,5.9,4.4,True,Van,12,4,2025,1.5,True,14000
DEL09318,Nairobi,SmartStove,2,11.0,0.3,0.2,True,Van,5,2,2025,0.09999999999999998,True,9000
DEL09319,Makueni,KuniOx,1,262.4,5.8,5.5,True,Van,8,3,2024,0.2999999999999998,True,4200
DEL09320,Bungoma,MOTO,1,378.2,10.0,8.2,True,Van,4,2,2026,1.8000000000000007,True,2800
DEL09321,Mombasa,Jikokoa,1,471.6,11.3,11.7,True,Van,10,4,2025,0.0,False,3500
DEL09322,Migori,Jikokoa,1,229.1,5.2,4.7,False,Van,7,3,2025,0.5,True,3500
DEL09323,Nairobi,MOTO,1,11.6,0.2,0.2,True,Van,6,2,2025,0.0,False,2800
DEL09324,Meru,KuniOx,20,242.4,5.6,5.5,True,Lorry,9,3,2024,0.09999999999999964,True,84000
DEL09325,Mombasa,SmartStove,1,470.4,10.3,9.5,True,Van,6,2,2025,0.8000000000000007,True,4500
DEL09326,Makueni,KuniOx,2,300.5,6.9,7.4,True,Van,2,1,2025,0.0,False,8400
DEL09327,Kilifi,Jikokoa,20,523.3,19.9,16.6,True,Lorry,11,4,2025,3.299999999999997,True,70000
DEL09328,Busia,EcoZoom,1,367.9,8.6,9.3,True,Van,8,3,2025,0.0,False,3900
DEL09329,Kisumu,EcoZoom,1,311.2,5.1,4.6,True,Van,2,1,2025,0.5,True,3900
DEL09330,Bungoma,KuniOx,2,168.1,4.1,3.1,False,Van,3,1,2024,0.9999999999999996,True,8400
DEL09331,Kilifi,MOTO,5,534.4,14.8,13.0,True,Van,3,1,2025,1.8000000000000007,True,14000
DEL09332,Kakamega,Jikokoa,10,398.2,10.7,10.0,True,Lorry,5,2,2026,0.6999999999999993,True,35000
DEL09333,Homa Bay,EcoZoom,2,309.1,7.8,7.7,True,Van,6,2,2025,0.09999999999999964,True,7800
DEL09334,Kiambu,MOTO,1,25.4,0.6,0.6,True,Van,9,3,2024,0.0,False,2800
DEL09335,Mombasa,Jikokoa,20,497.4,17.3,16.6,True,Lorry,3,1,2024,0.6999999999999993,True,70000
DEL09336,Kitui,KuniOx,1,106.9,2.7,1.8,True,Van,12,4,2024,0.9000000000000001,True,4200
DEL09337,Kiambu,KuniOx,20,28.3,0.8,0.7,True,Lorry,3,1,2024,0.10000000000000009,True,84000
DEL09338,Busia,KuniOx,10,103.4,2.2,2.1,True,Lorry,7,3,2024,0.10000000000000009,True,42000
DEL09339,Nakuru,Jikokoa,1,169.1,5.0,4.1,True,Van,5,2,2024,0.9000000000000004,True,3500
DEL09340,Kiambu,SmartStove,5,39.4,1.2,0.9,True,Van,4,2,2024,0.29999999999999993,True,22500
DEL09341,Makueni,SmartStove,2,275.1,6.7,6.5,True,Van,10,4,2024,0.20000000000000018,True,9000
DEL09342,Nakuru,EcoZoom,2,177.5,5.6,3.9,True,Van,12,4,2025,1.6999999999999997,True,7800
DEL09343,Uasin Gishu,Jikokoa,20,323.0,8.6,7.1,True,Lorry,3,1,2025,1.5,True,70000
DEL09344,Homa Bay,KuniOx,2,132.8,2.9,3.0,True,Van,9,3,2026,0.0,False,8400
DEL09345,Meru,EcoZoom,2,221.4,5.4,5.3,True,Van,9,3,2024,0.10000000000000053,True,7800
DEL09346,Busia,EcoZoom,2,384.8,9.6,9.2,True,Van,1,1,2026,0.40000000000000036,True,7800
DEL09347,Homa Bay,KuniOx,5,264.2,5.3,4.8,True,Van,5,2,2024,0.5,True,21000
DEL09348,Homa Bay,Jikokoa,10,106.5,3.1,2.7,True,Lorry,12,4,2024,0.3999999999999999,True,35000
DEL09349,Homa Bay,Jikokoa,10,264.6,7.0,6.6,True,Lorry,9,3,2024,0.40000000000000036,True,35000
DEL09350,Kiambu,SmartStove,10,45.6,0.9,1.0,True,Lorry,7,3,2025,0.0,False,45000
DEL09351,Kiambu,MOTO,20,22.5,0.7,0.6,True,Lorry,3,1,2024,0.09999999999999998,True,56000
DEL09352,Machakos,SmartStove,1,61.9,1.2,1.2,True,Van,7,3,2026,0.0,False,4500
DEL09353,Busia,SmartStove,5,236.5,5.9,6.1,True,Van,8,3,2024,0.0,False,22500
DEL09354,Busia,EcoZoom,2,151.0,2.6,2.5,True,Van,7,3,2024,0.10000000000000009,True,7800
DEL09355,Bungoma,KuniOx,1,395.4,11.6,10.4,True,Van,4,2,2025,1.1999999999999993,True,4200
DEL09356,Kiambu,Jikokoa,20,26.5,0.6,0.6,True,Lorry,4,2,2026,0.0,False,70000
DEL09357,Bungoma,EcoZoom,20,103.4,3.2,3.1,True,Lorry,10,4,2025,0.10000000000000009,True,78000
DEL09358,Uasin Gishu,SmartStove,1,303.6,7.8,7.3,True,Van,10,4,2025,0.5,True,4500
DEL09359,Meru,Jikokoa,2,245.1,8.0,5.5,True,Van,12,4,2025,2.5,True,7000
DEL09360,Kisumu,MOTO,10,301.4,7.5,5.7,True,Lorry,12,4,2024,1.7999999999999998,True,28000
DEL09361,Kitui,EcoZoom,10,277.2,6.2,6.3,True,Lorry,7,3,2026,0.0,False,39000
DEL09362,Bungoma,EcoZoom,1,248.3,4.7,4.1,True,Van,11,4,2025,0.6000000000000005,True,3900
DEL09363,Migori,EcoZoom,10,104.7,1.9,1.9,True,Lorry,7,3,2026,0.0,False,39000
DEL09364,Migori,Jikokoa,2,179.4,5.5,4.4,True,Van,11,4,2025,1.0999999999999996,True,7000
DEL09365,Nairobi,Jikokoa,2,10.8,0.3,0.3,True,Van,4,2,2025,0.0,False,7000
DEL09366,Kitui,MOTO,1,195.0,3.3,3.5,True,Van,9,3,2026,0.0,False,2800
DEL09367,Meru,EcoZoom,1,241.7,4.4,4.2,True,Van,1,1,2025,0.20000000000000018,True,3900
DEL09368,Nairobi,SmartStove,5,19.3,0.5,0.5,True,Van,6,2,2025,0.0,False,22500
DEL09369,Kilifi,EcoZoom,1,491.8,11.6,9.1,False,Van,5,2,2024,2.5,True,3900
DEL09370,Mombasa,Jikokoa,2,491.7,11.0,10.5,True,Van,1,1,2026,0.5,True,7000
DEL09371,Migori,EcoZoom,2,330.0,6.9,6.5,True,Van,1,1,2024,0.40000000000000036,True,7800
DEL09372,Uasin Gishu,KuniOx,2,337.7,7.8,6.2,True,Van,12,4,2025,1.5999999999999996,True,8400
DEL09373,Nairobi,Jikokoa,2,12.8,0.4,0.3,True,Van,11,4,2026,0.10000000000000003,True,7000
DEL09374,Bungoma,SmartStove,1,230.6,5.7,5.7,True,Van,8,3,2026,0.0,False,4500
DEL09375,Uasin Gishu,SmartStove,5,308.9,8.0,6.8,True,Van,5,2,2025,1.2000000000000002,True,22500
DEL09376,Bungoma,MOTO,5,295.2,7.7,6.6,True,Van,5,2,2025,1.1000000000000005,True,14000
DEL09377,Kitui,EcoZoom,2,243.8,4.8,4.4,True,Van,2,1,2024,0.39999999999999947,True,7800
DEL09378,Kilifi,KuniOx,2,481.5,8.0,8.5,True,Van,10,4,2025,0.0,False,8400
DEL09379,Kakamega,EcoZoom,2,408.1,11.7,10.6,True,Van,12,4,2025,1.0999999999999996,True,7800
DEL09380,Kilifi,SmartStove,5,537.7,10.2,10.6,True,Van,7,3,2026,0.0,False,22500
DEL09381,Nakuru,EcoZoom,1,143.1,4.5,4.0,True,Van,3,1,2024,0.5,True,3900
DEL09382,Makueni,KuniOx,10,247.2,5.3,5.3,True,Lorry,9,3,2024,0.0,False,42000
DEL09383,Kitui,MOTO,1,161.7,3.6,2.5,True,Van,12,4,2024,1.1,True,2800
DEL09384,Homa Bay,KuniOx,2,243.1,6.2,6.7,True,Van,8,3,2026,0.0,False,8400
DEL09385,Bungoma,KuniOx,5,132.3,3.8,3.1,True,Van,4,2,2025,0.6999999999999997,True,21000
DEL09386,Machakos,SmartStove,10,72.3,1.8,1.6,True,Lorry,2,1,2025,0.19999999999999996,True,45000
DEL09387,Bungoma,EcoZoom,2,123.3,2.3,2.5,True,Van,7,3,2024,0.0,False,7800
DEL09388,Kisumu,Jikokoa,1,305.4,9.0,8.0,True,Van,12,4,2026,1.0,True,3500
DEL09389,Kilifi,Jikokoa,2,495.9,11.3,10.9,True,Van,5,2,2024,0.40000000000000036,True,7000
DEL09390,Homa Bay,EcoZoom,1,240.8,5.7,5.9,True,Van,9,3,2025,0.0,False,3900
DEL09391,Meru,EcoZoom,50,237.3,8.8,7.8,True,Truck,4,2,2026,1.0000000000000009,True,195000
DEL09392,Busia,Jikokoa,2,366.0,7.5,6.2,True,Van,5,2,2026,1.2999999999999998,True,7000
DEL09393,Bungoma,EcoZoom,1,235.2,4.1,4.3,True,Van,8,3,2024,0.0,False,3900
DEL09394,Nairobi,SmartStove,1,17.7,0.4,0.4,True,Van,10,4,2024,0.0,False,4500
DEL09395,Kilifi,EcoZoom,20,517.1,16.0,14.8,True,Lorry,6,2,2024,1.1999999999999993,True,78000
DEL09396,Makueni,Jikokoa,2,227.1,5.0,5.4,True,Van,8,3,2024,0.0,False,7000
DEL09397,Makueni,EcoZoom,5,306.4,8.2,7.6,True,Van,10,4,2025,0.5999999999999996,True,19500
DEL09398,Uasin Gishu,Jikokoa,2,292.4,6.5,6.5,True,Van,6,2,2025,0.0,False,7000
DEL09399,Meru,EcoZoom,10,235.1,5.4,5.1,True,Lorry,8,3,2025,0.3000000000000007,True,39000
DEL09400,Kitui,Jikokoa,5,183.0,3.7,3.8,True,Van,6,2,2025,0.0,False,17500
DEL09401,Nakuru,MOTO,2,157.7,3.6,3.7,True,Van,3,1,2025,0.0,False,5600
DEL09402,Homa Bay,KuniOx,2,290.9,5.0,5.3,True,Van,10,4,2025,0.0,False,8400
DEL09403,Uasin Gishu,KuniOx,2,334.2,8.6,8.4,True,Van,1,1,2025,0.1999999999999993,True,8400
DEL09404,Bungoma,KuniOx,2,181.5,4.0,4.1,True,Van,8,3,2025,0.0,False,8400
DEL09405,Uasin Gishu,MOTO,1,306.7,7.8,6.5,True,Van,3,1,2026,1.2999999999999998,True,2800
DEL09406,Kisumu,MOTO,20,357.1,9.9,10.1,True,Lorry,7,3,2025,0.0,False,56000
DEL09407,Kilifi,EcoZoom,10,504.7,10.2,10.9,True,Lorry,9,3,2025,0.0,False,39000
DEL09408,Busia,SmartStove,1,193.7,3.8,3.6,True,Van,1,1,2026,0.19999999999999973,True,4500
DEL09409,Mombasa,SmartStove,2,512.9,13.4,11.8,True,Van,4,2,2026,1.5999999999999996,True,9000
DEL09410,Busia,Jikokoa,10,203.8,5.9,4.8,True,Lorry,4,2,2024,1.1000000000000005,True,35000
DEL09411,Nakuru,KuniOx,1,162.8,3.9,3.1,True,Van,5,2,2025,0.7999999999999998,True,4200
DEL09412,Kitui,SmartStove,1,254.3,4.7,4.3,True,Van,2,1,2026,0.40000000000000036,True,4500
DEL09413,Meru,EcoZoom,2,224.1,5.0,4.0,False,Van,3,1,2024,1.0,True,7800
DEL09414,Nairobi,EcoZoom,2,15.0,0.3,0.3,False,Van,9,3,2024,0.0,False,7800
DEL09415,Homa Bay,EcoZoom,1,198.2,4.7,3.9,True,Van,5,2,2024,0.8000000000000003,True,3900
DEL09416,Kisumu,MOTO,1,325.4,6.1,6.1,True,Van,1,1,2025,0.0,False,2800
DEL09417,Migori,KuniOx,2,213.7,3.8,4.1,True,Van,6,2,2026,0.0,False,8400
DEL09418,Migori,Jikokoa,10,371.4,8.9,9.6,True,Lorry,7,3,2025,0.0,False,35000
DEL09419,Kilifi,EcoZoom,5,512.6,9.7,9.5,True,Van,1,1,2024,0.1999999999999993,True,19500
DEL09420,Kisumu,Jikokoa,1,338.7,6.1,6.0,True,Van,6,2,2025,0.09999999999999964,True,3500
DEL09421,Busia,MOTO,1,380.6,9.7,7.7,True,Van,12,4,2026,1.9999999999999991,True,2800
DEL09422,Kisumu,KuniOx,5,349.8,8.9,7.3,True,Van,3,1,2024,1.6000000000000005,True,21000
DEL09423,Kisumu,SmartStove,20,335.7,9.3,9.1,True,Lorry,10,4,2024,0.20000000000000107,True,90000
DEL09424,Kilifi,EcoZoom,10,524.2,13.3,10.6,True,Lorry,3,1,2026,2.700000000000001,True,39000
DEL09425,Kiambu,EcoZoom,2,27.5,0.5,0.5,True,Van,7,3,2025,0.0,False,7800
DEL09426,Kakamega,EcoZoom,2,396.5,10.2,8.5,True,Van,12,4,2025,1.6999999999999993,True,7800
DEL09427,Mombasa,Jikokoa,2,477.3,12.0,11.1,True,Van,8,3,2024,0.9000000000000004,True,7000
DEL09428,Busia,SmartStove,5,355.4,7.4,5.9,True,Van,11,4,2025,1.5,True,22500
DEL09429,Machakos,KuniOx,1,46.6,1.1,1.0,True,Van,7,3,2025,0.10000000000000009,True,4200
DEL09430,Bungoma,Jikokoa,1,216.9,4.7,4.6,True,Van,9,3,2026,0.10000000000000053,True,3500
DEL09431,Migori,KuniOx,1,119.2,2.8,2.7,True,Van,1,1,2024,0.09999999999999964,True,4200
DEL09432,Nairobi,EcoZoom,2,27.9,0.8,0.7,True,Van,11,4,2025,0.10000000000000009,True,7800
DEL09433,Meru,MOTO,1,217.5,5.5,5.5,True,Van,6,2,2025,0.0,False,2800
DEL09434,Bungoma,KuniOx,1,264.9,6.8,5.1,True,Van,11,4,2025,1.7000000000000002,True,4200
DEL09435,Machakos,SmartStove,1,65.6,1.4,1.2,True,Van,3,1,2026,0.19999999999999996,True,4500
DEL09436,Machakos,KuniOx,1,72.4,1.4,1.4,True,Van,11,4,2025,0.0,False,4200
DEL09437,Bungoma,MOTO,2,313.8,7.3,6.4,True,Van,4,2,2025,0.8999999999999995,True,5600
DEL09438,Homa Bay,KuniOx,2,363.4,10.0,7.2,True,Van,11,4,2024,2.8,True,8400
DEL09439,Busia,Jikokoa,10,104.2,2.9,2.6,False,Lorry,7,3,2025,0.2999999999999998,True,35000
DEL09440,Makueni,Jikokoa,5,141.3,4.5,4.1,True,Van,4,2,2025,0.40000000000000036,True,17500
DEL09441,Homa Bay,MOTO,1,240.7,4.6,4.6,True,Van,10,4,2026,0.0,False,2800
DEL09442,Mombasa,Jikokoa,5,461.0,10.0,8.4,True,Van,3,1,2025,1.5999999999999996,True,17500
DEL09443,Kakamega,Jikokoa,1,407.8,13.1,9.9,True,Van,3,1,2026,3.1999999999999993,True,3500
DEL09444,Kilifi,Jikokoa,10,527.5,17.9,15.4,True,Lorry,5,2,2024,2.4999999999999982,True,35000
DEL09445,Kilifi,MOTO,1,542.9,12.0,11.2,True,Van,12,4,2026,0.8000000000000007,True,2800
DEL09446,Nakuru,EcoZoom,20,120.7,3.7,3.4,False,Lorry,2,1,2025,0.30000000000000027,True,78000
DEL09447,Kilifi,KuniOx,1,537.1,13.3,12.1,True,Van,11,4,2025,1.200000000000001,True,4200
DEL09448,Meru,EcoZoom,20,251.2,5.1,5.3,True,Lorry,2,1,2024,0.0,False,78000
DEL09449,Nairobi,SmartStove,1,25.0,0.8,0.6,True,Van,12,4,2025,0.20000000000000007,True,4500
DEL09450,Makueni,Jikokoa,1,142.8,4.4,3.7,True,Van,12,4,2025,0.7000000000000002,True,3500
DEL09451,Makueni,EcoZoom,2,146.6,2.8,2.7,True,Van,12,4,2025,0.09999999999999964,True,7800
DEL09452,Kakamega,KuniOx,1,409.0,10.7,10.1,True,Van,2,1,2025,0.5999999999999996,True,4200
DEL09453,Kilifi,SmartStove,2,535.0,14.0,12.6,False,Van,10,4,2025,1.4000000000000004,True,9000
DEL09454,Kitui,SmartStove,2,288.4,6.4,6.1,True,Van,8,3,2024,0.3000000000000007,True,9000
DEL09455,Mombasa,KuniOx,2,460.7,11.7,12.3,True,Van,1,1,2026,0.0,False,8400
DEL09456,Kiambu,KuniOx,1,43.3,0.7,0.7,True,Van,8,3,2025,0.0,False,4200
DEL09457,Nakuru,KuniOx,1,179.3,4.0,4.0,True,Van,10,4,2025,0.0,False,4200
DEL09458,Kisumu,EcoZoom,2,348.1,8.6,8.5,True,Van,7,3,2026,0.09999999999999964,True,7800
DEL09459,Kisumu,EcoZoom,20,306.0,9.1,8.5,True,Lorry,5,2,2024,0.5999999999999996,True,78000
DEL09460,Nairobi,Jikokoa,20,16.8,0.5,0.5,True,Lorry,7,3,2026,0.0,False,70000
